"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"L_Soft_sd",31.0807205224607,31.0807205224607,26.0456439243491,16.1461809249956,31.0807205224606,23.744573765731,80.1392484264397,31.0807205224607,25.6984776565351,40.8337145350598,80.1392484264406,32.1772808641571,26.845303531667
"L_Soft_10_percentile",-0.149312888510587,0.204528874301341,0.204528874301341,0.37852680398998,0.207832726963695,0.207832726963691,-0.148055411615696,-0.041135052940988,-0.152468105522413,0.0985508580063585,0.207832726963688,0.0566021702637253,-0.148055411615696
"L_Del",0.633984576473947,0.171231166297726,-0.095123506988263,0.862654711849648,-0.290374020076674,0.069003075286486,0.0043305973835052,1.43557790239568,0.069003075286484,0.992636564488178,0.0690030752865049,-0.0951235069882718,-0.0951235069882697
"LM_Insert_10_percentile",37.9499512872434,108.440048045344,102.52652281462,80.0766555456146,354.229955318907,102.52652281462,160.185934603151,4.31564981683481,1334.18333043367,102.52652281462,102.52652281462,102.52652281462,412.664081871343
"LM_Ins",0.348276867610299,0.160314922668163,0.206687606946661,-0.0646810629002031,0.194335269783754,-0.142650881345345,0.807560773875635,0.348276867610299,0.20668760694666,0.118469189564664,0.160314922668162,0.194335269783753,-0.130001664186038
"M_Insert_sd",3536.80612259102,3237.73369337246,3237.73369337246,8.46306478882641,0.231341414970586,26.5699779246287,935658.498415724,2256.27518585222,3237.7336933725,3536.80612259101,3237.73369337298,117.281432914267,430.163222916181
"RM_Dis_map",1.8152062921134,5.1715330523593,4.87571788198409,2.18215863841315,-4.31895673249448,1.81491194437369,3.02885068555439,3.85187545271652,1.81491194437368,1.81491194437368,3.02885068555438,2.13400626810444,1.1798605883482
"RM_Dis_unmap_ratio",0.00155712402668906,0.00774934686663194,0.0077493468666319,0.00441288560594247,0.00774934686663174,0.0326340929034798,-0.0126517823747912,0.00436915678316311,-0.00974391201557673,0.0322662254976132,0.0322662254976121,0.0322662254976132,-0.000316595156750999
"RM_Soft_pro",0.30013143420455,0.627802986323728,0.634029561218263,0.627802986323728,0.542608871409714,0.378734872852629,0.580882782888709,0.653921947588331,0.279967577457225,0.542608871409714,0.542608871409714,0.58088278288871,0.366900875902875
"RM_Del",-0.149774369952657,0.0965124816484272,0.984343596498483,0.984343596498476,-0.927613953575034,0.324440966977887,-0.149774369952658,0.994896779835987,-0.135360722776608,1.54053994960956,0.54043218778043,-0.149774369952657,-0.149774369952655
"RM_Ins_10_percentile",0.00603551721897729,-0.0488715657399474,0.127926103861015,-0.0398740903965998,-0.0120653873830594,-0.0120653873830597,0.102562790396786,0.0665158480396217,-0.0120653873830597,-0.00640314801077955,-0.0120653873830607,-0.00621413248701112,-0.0120653873830597
"R_Cov_sd",5.09468115662962,9.68946493430151,9.78900137746903,5.09468115662963,0.958158825271916,4.93071636007515,9.57180543804536,7.63466139785659,5.09468115662962,5.09468115662962,5.09468115662963,5.13020782682407,4.75001089565102
"L_Ins",-0.0634219618108861,0.24328103178125,0.283456017808606,0.161048014262165,0.161048014262168,0.161048014262167,0.161048014262164,0.804089416159061,0.0234585519717577,0.174724340449755,0.24328103178125,0.243281031781252,-0.0829095635177527
"L_Diff_10_percentile",-1.31149808659758,-0.356125608135514,-0.83397526490254,-1.31149808659759,1.17366994069778,0.598994017759335,-0.878550851309351,-0.833975264902531,-0.833975264902524,-0.833975264902527,-0.356125608135537,-0.497081592327193,0.569295709813544
"LM_Mapping_q",37.7395493345178,37.7395493345176,24.7884458770444,14.9976964379645,36.5281597052071,22.0361408817016,106.784759182768,22.0361408817016,37.7395493345177,22.0361408817016,22.0361408817013,37.4375488979788,87.3291731935433
"LM_Soft_pro",0.215971072622729,0.622225837138696,0.567451520280496,0.567451520280496,0.567451520280497,0.505439397253955,0.5684330430134,0.542874828073918,0.368114152168907,0.567451520280497,0.568433043013405,0.567451520280497,0.433477510792163
"LM_Soft_90_percentile",56.677711389382,148.208264156158,148.46532967108,56.6777113893826,56.677711389383,32.4048515239867,56.677711389382,32.1975904220884,16.3416226116832,56.6777113893825,56.6777113893818,98.5671884768481,81.7421169956403
"M_Insert",1039.70368033162,13533.4151280082,1598.34126822558,965.735149081047,1.14402472210874,965.735149081064,965.73514908106,965.735149081055,965.735149081054,2433.14758532179,1039.70368033165,898.669199645675,956.200121729449
"M_Ins_sd",0.45300287225372,0.337177888670931,0.938854782831753,0.453002872253719,-0.691722749674458,0.0122175137092914,0.916507165172311,0.45300287225372,0.45300287225372,0.453002872253721,0.916507165172311,0.370829181287074,0.0221895812411719
"M_GCcontent",0.362928552742285,0.457249090526676,0.507604797159725,0.508401792506549,0.331263501634393,0.362928552742285,0.665124133567336,0.362928552742285,0.426774320988727,0.362928552742285,0.362928552742286,0.49427142979595,0.362928552742285
"RM_Cov_pro",0.312706325705206,0.0476348483603979,0.32961628136266,0.312706325705203,0.312706325705203,0.572729923950631,-0.068468743177011,0.329616281362659,-0.00320194887890973,0.312706325705208,0.31270632570521,-0.126669702939512,-0.076296894504409
"LM_Insert_sd",37290.2943894225,1109.16573762243,21.8904529820757,112.774636101755,112.774636101756,112.774636101752,6551.60907030477,112.774636101755,42.6483737832519,112.774636101754,10.6117947826269,112.774636101755,112.774636101755
"M_Cov_pro",0.128129739266951,0.396490829803153,0.309540288005011,0.400595030447444,0.245961962546978,0.396490829803154,0.396490829803154,0.396490829803155,0.245961962546986,0.396490829803152,0.396490829803172,-0.135103756444423,-0.232184521947861
"M_Dis_unmap",7.94104925633729,0.318139788329133,4.75216980283204,-1.35666062550178,-1.95465242019266,4.75216980283205,4.75216980283203,4.75216980283208,1.68611792178824,0.696633475215747,-1.95465242019267,4.75216980283204,4.75216980283207
"M_Mapping_pro",0.126987958643019,0.184332126636444,0.126987958643021,0.184332126636441,0.184332126636439,0.184332126636443,-0.0922547063242629,0.487240613690042,0.126987958643018,0.184332126636442,-0.092807840463498,0.127617624345978,-0.0318270191652581
"M_Mapping_90_percentile",36.0816769856813,36.0816769856813,36.0816769856811,27.2864830345357,36.0816769856815,28.9341121859023,118.512848953488,36.0816769856813,52.4698150006934,36.0816769856812,36.081676985681,34.0565717849413,64.381309635236
